benchmark_name,arch,seed_num,runtime(s),memory_usage(mb)
proxy.s0p1.100,Offset_arch,3,464.72,3487.0
proxy.s0p1.100,Offset_arch,4,556.12,3487.0
proxy.s0p1.100,Offset_arch,5,550.19,3487.0
proxy.s0p1.100,All_top_arch,1,461.48,3487.4
proxy.s0p1.100,All_top_arch,2,575.02,3487.4
proxy.s0p1.100,All_top_arch,3,475.81,3484.4
proxy.s0p1.100,All_top_arch,4,567.89,3487.4
proxy.s0p1.100,All_top_arch,5,531.33,3487.4
proxy.s0p1.100,Iso-Edge_arch,2,546.71,3487.2
proxy.s0p1.100,Iso-Edge_arch,3,570.30,3487.2
proxy.s0p1.100,Iso-Edge_arch,4,597.22,3487.2
proxy.s0p1.100,Iso-Edge_arch,5,542.50,3487.2
proxy.s0p1.100,Mix-Edge_arch,1,567.06,3490.1
proxy.s0p1.100,Mix-Edge_arch,2,566.32,3490.1
proxy.s0p1.100,Mix-Edge_arch,3,560.53,3490.1
proxy.s0p1.100,Mix-Edge_arch,4,554.12,3490.1
proxy.s0p1.100,Mix-Edge_arch,5,596.14,3490.1
proxy.s0p1.100,Aligned_arch,1,550.05,3485.4
proxy.s0p1.100,Aligned_arch,2,517.03,3485.4
proxy.s0p1.100,Aligned_arch,3,593.66,3485.4
proxy.s0p1.100,Aligned_arch,4,571.72,3485.4
proxy.s0p1.100,Aligned_arch,5,540.41,3485.4
proxy.s0p1.100,Striped_arch,1,581.18,3486.7
proxy.s0p1.100,Striped_arch,2,522.39,3486.7
proxy.s0p1.100,Striped_arch,3,564.98,3486.7
proxy.s0p1.100,Striped_arch,4,571.35,3486.7
proxy.s0p1.100,Striped_arch,5,594.54,3483.8
proxy.s0p1.100,Border_arch,1,587.61,3498.5
proxy.s0p1.100,Border_arch,2,591.44,3498.5
proxy.s0p1.100,Border_arch,3,583.96,3497.0
proxy.s0p1.100,Border_arch,4,565.83,3498.5
proxy.s0p1.11,2D_arch,1,609.89,3203.1
proxy.s0p1.11,2D_arch,2,623.84,3203.1
proxy.s0p1.11,2D_arch,3,596.95,3203.1
proxy.s0p1.11,2D_arch,4,568.07,3203.1
proxy.s0p1.11,2D_arch,5,625.11,3203.1
proxy.s0p1.11,Offset_arch,1,650.71,2682.1
proxy.s0p1.11,Offset_arch,2,717.93,2682.1
proxy.s0p1.11,Offset_arch,3,679.46,2682.1
proxy.s0p1.11,Offset_arch,4,688.78,2682.1
proxy.s0p1.11,Offset_arch,5,681.75,2682.1
proxy.s0p1.11,All_top_arch,1,658.04,2682.2
proxy.s0p1.11,All_top_arch,2,702.38,2682.2
proxy.s0p1.11,All_top_arch,3,725.66,2682.2
proxy.s0p1.11,All_top_arch,4,686.86,2682.2
proxy.s0p1.11,All_top_arch,5,701.44,2682.2
proxy.s0p1.11,Iso-Edge_arch,1,670.93,2682.1
proxy.s0p1.11,Iso-Edge_arch,2,764.16,2682.1
proxy.s0p1.11,Iso-Edge_arch,3,695.29,2682.1
proxy.s0p1.11,Iso-Edge_arch,4,689.62,2679.2
proxy.s0p1.11,Mix-Edge_arch,1,726.19,2682.2
proxy.s0p1.11,Mix-Edge_arch,2,701.27,2682.2
proxy.s0p1.11,Mix-Edge_arch,3,696.30,2682.2
proxy.s0p1.11,Mix-Edge_arch,4,717.40,2682.2
proxy.s0p1.11,Mix-Edge_arch,5,706.93,2682.2
proxy.s0p1.11,Aligned_arch,1,678.92,2681.6
proxy.s0p1.11,Aligned_arch,2,695.21,2681.6
proxy.s0p1.11,Aligned_arch,3,715.17,2681.6
proxy.s0p1.11,Aligned_arch,4,727.64,2679.9
proxy.s0p1.11,Aligned_arch,5,673.45,2681.6
proxy.s0p1.11,Striped_arch,1,729.14,2682.4
proxy.s0p1.11,Striped_arch,2,709.98,2682.4
proxy.s0p1.11,Striped_arch,3,701.26,2682.4
proxy.s0p1.11,Striped_arch,5,736.64,2680.5
proxy.s0p1.11,Border_arch,1,721.58,2728.5
proxy.s0p1.11,Border_arch,2,723.16,2728.5
proxy.s0p1.11,Border_arch,3,726.16,2727.1
proxy.s0p1.11,Border_arch,4,755.25,2728.5
proxy.s0p1.11,Border_arch,5,726.49,2728.5
proxy.s0p1.12,2D_arch,1,672.81,3155.9
proxy.s0p1.12,2D_arch,2,691.04,3155.9
proxy.s0p1.12,2D_arch,3,690.75,3155.9
proxy.s0p1.12,2D_arch,4,700.90,3155.9
proxy.s0p1.12,2D_arch,5,713.33,3155.9
proxy.s0p1.12,Offset_arch,3,763.68,3749.6
proxy.s0p1.12,Offset_arch,4,747.33,3749.6
proxy.s0p1.12,Offset_arch,5,767.05,3749.6
proxy.s0p1.12,All_top_arch,1,837.38,3750.7
proxy.s0p1.12,All_top_arch,2,841.71,3750.7
proxy.s0p1.12,All_top_arch,3,829.03,3750.7
proxy.s0p1.12,All_top_arch,4,774.66,3747.6
proxy.s0p1.12,All_top_arch,5,808.21,3750.7
proxy.s0p1.12,Iso-Edge_arch,2,782.64,3750.0
proxy.s0p1.12,Mix-Edge_arch,1,923.46,3704.1
proxy.s0p1.12,Mix-Edge_arch,2,808.43,3704.1
proxy.s0p1.12,Mix-Edge_arch,3,821.21,3704.1
proxy.s0p1.12,Mix-Edge_arch,4,805.06,3704.1
proxy.s0p1.12,Mix-Edge_arch,5,806.67,3704.1
proxy.s0p1.12,Aligned_arch,1,804.21,3697.1
proxy.s0p1.12,Aligned_arch,2,820.05,3697.1
proxy.s0p1.12,Aligned_arch,4,829.11,3695.4
proxy.s0p1.12,Aligned_arch,5,811.73,3697.1
proxy.s0p1.12,Striped_arch,1,833.99,3698.6
proxy.s0p1.12,Striped_arch,2,814.58,3698.6
proxy.s0p1.12,Striped_arch,3,804.91,3698.6
proxy.s0p1.12,Striped_arch,4,805.14,3698.6
proxy.s0p1.12,Striped_arch,5,839.08,3698.6
proxy.s0p1.12,Border_arch,1,843.10,3763.5
proxy.s0p1.12,Border_arch,2,805.63,3763.5
proxy.s0p1.12,Border_arch,3,827.80,3762.0
proxy.s0p1.12,Border_arch,4,767.76,3763.5
proxy.s0p1.12,Border_arch,5,838.62,3763.5
proxy.s0p1.13,2D_arch,1,165.84,1584.2
proxy.s0p1.13,2D_arch,2,152.17,1584.2
proxy.s0p1.13,2D_arch,3,169.66,1584.2
proxy.s0p1.13,2D_arch,4,181.70,1584.2
proxy.s0p1.13,2D_arch,5,175.62,1584.2
proxy.s0p1.13,Offset_arch,1,181.89,1376.2
proxy.s0p1.13,Offset_arch,2,190.15,1376.2
proxy.s0p1.13,Offset_arch,3,170.49,1376.2
proxy.s0p1.13,Offset_arch,4,202.32,1376.2
proxy.s0p1.13,Offset_arch,5,198.57,1376.2
proxy.s0p1.13,All_top_arch,1,189.02,1376.1
proxy.s0p1.13,All_top_arch,2,200.23,1376.1
proxy.s0p1.13,All_top_arch,3,193.38,1376.1
proxy.s0p1.13,All_top_arch,4,193.74,1376.1
proxy.s0p1.13,All_top_arch,5,171.51,1373.2
proxy.s0p1.13,Iso-Edge_arch,1,196.84,1376.1
proxy.s0p1.13,Iso-Edge_arch,2,173.89,1376.1
proxy.s0p1.13,Iso-Edge_arch,5,200.70,1376.1
proxy.s0p1.13,Mix-Edge_arch,1,194.43,1377.1
proxy.s0p1.13,Mix-Edge_arch,2,191.74,1377.1
proxy.s0p1.13,Mix-Edge_arch,3,185.90,1377.1
proxy.s0p1.13,Mix-Edge_arch,4,193.91,1377.1
proxy.s0p1.13,Mix-Edge_arch,5,204.58,1377.1
proxy.s0p1.13,Aligned_arch,1,183.31,1376.2
proxy.s0p1.13,Aligned_arch,2,196.81,1376.2
proxy.s0p1.13,Aligned_arch,3,201.09,1376.2
proxy.s0p1.13,Aligned_arch,4,199.49,1376.2
proxy.s0p1.13,Aligned_arch,5,179.74,1376.2
proxy.s0p1.13,Striped_arch,1,193.76,1376.8
proxy.s0p1.13,Striped_arch,2,172.57,1376.8
proxy.s0p1.13,Striped_arch,3,191.62,1376.8
proxy.s0p1.13,Striped_arch,4,186.25,1376.8
proxy.s0p1.13,Striped_arch,5,191.69,1376.8
proxy.s0p1.13,Border_arch,1,192.75,1381.8
proxy.s0p1.13,Border_arch,3,185.19,1381.8
proxy.s0p1.13,Border_arch,4,193.87,1381.8
proxy.s0p1.13,Border_arch,5,196.62,1381.8
proxy.s0p1.14,2D_arch,1,273.76,1698.2
proxy.s0p1.14,2D_arch,2,284.07,1698.2
proxy.s0p1.14,2D_arch,3,274.48,1698.2
proxy.s0p1.14,2D_arch,4,283.41,1698.2
proxy.s0p1.14,2D_arch,5,231.90,1698.2
proxy.s0p1.14,Offset_arch,1,313.01,1471.9
proxy.s0p1.14,Offset_arch,2,306.25,1471.9
proxy.s0p1.14,Offset_arch,3,331.64,1471.9
proxy.s0p1.14,Offset_arch,4,322.71,1471.9
proxy.s0p1.14,Offset_arch,5,311.58,1471.9
proxy.s0p1.14,All_top_arch,1,305.62,1470.9
proxy.s0p1.14,All_top_arch,2,339.39,1470.9
proxy.s0p1.14,All_top_arch,3,334.41,1470.9
proxy.s0p1.14,All_top_arch,4,312.86,1470.9
proxy.s0p1.14,All_top_arch,5,321.67,1470.9
proxy.s0p1.14,Iso-Edge_arch,1,319.11,1470.9
proxy.s0p1.14,Iso-Edge_arch,2,319.28,1470.9
proxy.s0p1.14,Iso-Edge_arch,3,304.57,1470.9
proxy.s0p1.14,Iso-Edge_arch,4,313.20,1470.9
proxy.s0p1.14,Iso-Edge_arch,5,327.78,1470.9
proxy.s0p1.14,Mix-Edge_arch,1,315.26,1470.9
proxy.s0p1.14,Mix-Edge_arch,2,310.35,1470.9
proxy.s0p1.14,Mix-Edge_arch,3,308.52,1470.9
proxy.s0p1.14,Mix-Edge_arch,4,311.69,1470.9
proxy.s0p1.14,Mix-Edge_arch,5,319.19,1469.5
proxy.s0p1.14,Aligned_arch,1,315.27,1471.9
proxy.s0p1.14,Aligned_arch,2,321.63,1471.9
proxy.s0p1.14,Aligned_arch,3,322.59,1471.9
proxy.s0p1.14,Aligned_arch,4,256.81,1471.9
proxy.s0p1.14,Aligned_arch,5,319.04,1470.5
proxy.s0p1.14,Striped_arch,1,327.55,1470.6
proxy.s0p1.14,Striped_arch,2,320.64,1470.6
proxy.s0p1.14,Striped_arch,3,329.39,1470.6
proxy.s0p1.14,Striped_arch,4,307.71,1470.6
proxy.s0p1.14,Striped_arch,5,313.44,1470.6
proxy.s0p1.14,Border_arch,1,268.72,1473.5
proxy.s0p1.14,Border_arch,2,312.27,1473.5
proxy.s0p1.14,Border_arch,3,291.79,1473.5
proxy.s0p1.14,Border_arch,4,297.22,1472.0
proxy.s0p1.14,Border_arch,5,308.92,1470.6
proxy.s0p1.15,2D_arch,1,415.03,2887.6
proxy.s0p1.15,2D_arch,2,499.03,2887.6
proxy.s0p1.15,2D_arch,3,496.46,2887.6
proxy.s0p1.15,2D_arch,4,506.04,2887.6
proxy.s0p1.15,2D_arch,5,491.03,2887.6
proxy.s0p1.15,Offset_arch,1,523.48,2415.2
proxy.s0p1.15,Offset_arch,2,417.45,2415.2
proxy.s0p1.15,Offset_arch,3,529.24,2410.2
proxy.s0p1.15,Offset_arch,4,531.45,2412.0
proxy.s0p1.15,Offset_arch,5,526.67,2413.8
proxy.s0p1.15,All_top_arch,1,564.16,2430.4
proxy.s0p1.15,All_top_arch,2,555.73,2430.4
proxy.s0p1.15,All_top_arch,3,537.46,2427.5
proxy.s0p1.15,All_top_arch,4,538.06,2430.4
proxy.s0p1.15,All_top_arch,5,455.55,2430.4
proxy.s0p1.15,Iso-Edge_arch,2,570.61,2431.0
proxy.s0p1.15,Mix-Edge_arch,1,496.03,2399.9
proxy.s0p1.15,Mix-Edge_arch,2,505.30,2399.9
proxy.s0p1.15,Mix-Edge_arch,3,513.29,2399.9
proxy.s0p1.15,Mix-Edge_arch,4,505.03,2399.9
proxy.s0p1.15,Mix-Edge_arch,5,518.94,2399.9
proxy.s0p1.15,Aligned_arch,2,527.38,2399.3
proxy.s0p1.15,Aligned_arch,3,536.20,2399.3
proxy.s0p1.15,Aligned_arch,4,464.10,2399.3
proxy.s0p1.15,Aligned_arch,5,556.92,2399.3
proxy.s0p1.15,Striped_arch,1,518.56,2414.7
proxy.s0p1.15,Striped_arch,3,523.95,2414.7
proxy.s0p1.15,Striped_arch,4,526.91,2414.7
proxy.s0p1.15,Striped_arch,5,546.85,2414.7
proxy.s0p1.15,Border_arch,1,541.76,2402.6
proxy.s0p1.15,Border_arch,2,544.54,2402.6
proxy.s0p1.15,Border_arch,3,500.45,2402.6
proxy.s0p1.15,Border_arch,4,551.16,2402.6
proxy.s0p1.15,Border_arch,5,558.38,2402.6
proxy.s0p1.16,2D_arch,1,259.35,1761.5
proxy.s0p1.16,2D_arch,2,314.78,1761.5
proxy.s0p1.16,2D_arch,3,312.26,1761.5
proxy.s0p1.16,2D_arch,4,292.49,1761.5
proxy.s0p1.16,2D_arch,5,311.69,1761.5
proxy.s0p1.16,Offset_arch,1,351.56,1519.7
proxy.s0p1.16,Offset_arch,2,371.51,1519.7
proxy.s0p1.16,Offset_arch,3,338.22,1519.7
proxy.s0p1.16,Offset_arch,4,351.57,1514.1
proxy.s0p1.16,Offset_arch,5,352.66,1515.2
proxy.s0p1.16,All_top_arch,1,365.46,1519.1
proxy.s0p1.16,All_top_arch,2,369.73,1519.1
proxy.s0p1.16,All_top_arch,3,356.70,1519.1
proxy.s0p1.16,All_top_arch,4,350.63,1519.1
proxy.s0p1.16,All_top_arch,5,348.56,1519.1
proxy.s0p1.16,Iso-Edge_arch,1,350.75,1520.7
proxy.s0p1.16,Iso-Edge_arch,2,336.81,1520.7
proxy.s0p1.16,Iso-Edge_arch,3,335.09,1520.7
proxy.s0p1.16,Iso-Edge_arch,4,353.88,1520.7
proxy.s0p1.16,Iso-Edge_arch,5,331.02,1520.7
proxy.s0p1.16,Mix-Edge_arch,1,347.70,1520.3
proxy.s0p1.16,Mix-Edge_arch,2,396.16,1520.3
proxy.s0p1.16,Mix-Edge_arch,3,344.73,1520.3
proxy.s0p1.16,Mix-Edge_arch,4,351.00,1520.3
proxy.s0p1.16,Mix-Edge_arch,5,348.12,1520.3
proxy.s0p1.16,Aligned_arch,1,330.80,1519.7
proxy.s0p1.16,Aligned_arch,2,363.88,1519.7
proxy.s0p1.16,Aligned_arch,3,350.55,1519.7
proxy.s0p1.16,Aligned_arch,4,355.52,1516.8
proxy.s0p1.16,Aligned_arch,5,357.85,1519.7
proxy.s0p1.16,Striped_arch,1,362.22,1534.9
proxy.s0p1.16,Striped_arch,2,359.34,1533.5
proxy.s0p1.16,Striped_arch,3,336.45,1534.9
proxy.s0p1.16,Striped_arch,4,361.05,1534.9
proxy.s0p1.16,Striped_arch,5,349.37,1534.9
proxy.s0p1.16,Border_arch,1,349.96,1525.1
proxy.s0p1.16,Border_arch,2,343.44,1525.1
proxy.s0p1.16,Border_arch,3,324.36,1525.1
proxy.s0p1.16,Border_arch,4,347.93,1525.1
proxy.s0p1.16,Border_arch,5,325.84,1525.1
proxy.s0p1.17,2D_arch,1,247.33,1741.6
proxy.s0p1.17,2D_arch,2,312.60,1741.6
proxy.s0p1.17,2D_arch,3,313.05,1741.6
proxy.s0p1.17,2D_arch,4,296.06,1741.6
proxy.s0p1.17,2D_arch,5,307.79,1741.6
proxy.s0p1.17,Offset_arch,1,337.55,1517.3
proxy.s0p1.17,Offset_arch,2,348.43,1517.3
proxy.s0p1.17,Offset_arch,3,352.77,1516.2
proxy.s0p1.17,Offset_arch,4,347.33,1517.3
proxy.s0p1.17,Offset_arch,5,341.15,1517.3
proxy.s0p1.17,All_top_arch,1,358.54,1548.6
proxy.s0p1.17,All_top_arch,2,337.91,1548.6
proxy.s0p1.17,All_top_arch,3,331.70,1548.6
proxy.s0p1.17,All_top_arch,4,292.90,1548.6
proxy.s0p1.17,All_top_arch,5,304.30,1548.6
proxy.s0p1.17,Iso-Edge_arch,2,356.08,1548.7
proxy.s0p1.17,Iso-Edge_arch,4,349.78,1548.7
proxy.s0p1.17,Mix-Edge_arch,1,333.84,1547.6
proxy.s0p1.17,Mix-Edge_arch,2,339.62,1547.6
proxy.s0p1.17,Mix-Edge_arch,3,328.91,1547.6
proxy.s0p1.17,Mix-Edge_arch,4,340.10,1547.6
proxy.s0p1.17,Mix-Edge_arch,5,343.99,1547.6
proxy.s0p1.17,Aligned_arch,1,329.63,1517.3
proxy.s0p1.17,Aligned_arch,2,353.15,1517.3
proxy.s0p1.17,Aligned_arch,3,344.18,1517.3
proxy.s0p1.17,Aligned_arch,4,350.69,1517.3
proxy.s0p1.17,Aligned_arch,5,352.00,1517.3
proxy.s0p1.17,Striped_arch,1,319.27,1516.4
proxy.s0p1.17,Striped_arch,2,336.24,1516.4
proxy.s0p1.17,Striped_arch,3,345.37,1516.4
proxy.s0p1.17,Striped_arch,5,351.53,1516.4
proxy.s0p1.17,Border_arch,1,345.01,1523.1
proxy.s0p1.17,Border_arch,3,324.17,1523.1
proxy.s0p1.17,Border_arch,4,348.39,1523.1
proxy.s0p1.17,Border_arch,5,328.95,1523.1
proxy.s0p1.18,2D_arch,1,300.99,1882.0
proxy.s0p1.18,2D_arch,2,381.89,1882.0
proxy.s0p1.18,2D_arch,3,373.11,1882.0
proxy.s0p1.18,2D_arch,4,379.20,1882.0
proxy.s0p1.18,2D_arch,5,301.95,1882.0
proxy.s0p1.18,Offset_arch,1,419.51,1629.7
proxy.s0p1.18,Offset_arch,2,409.42,1627.9
proxy.s0p1.18,Offset_arch,3,407.21,1629.7
proxy.s0p1.18,Offset_arch,4,407.98,1629.7
proxy.s0p1.18,Offset_arch,5,420.43,1629.7
proxy.s0p1.18,All_top_arch,1,417.02,1637.8
proxy.s0p1.18,All_top_arch,2,409.46,1637.8
proxy.s0p1.18,All_top_arch,3,410.00,1637.8
proxy.s0p1.18,All_top_arch,4,414.90,1636.4
proxy.s0p1.18,All_top_arch,5,413.61,1637.8
proxy.s0p1.18,Iso-Edge_arch,1,406.46,1629.0
proxy.s0p1.18,Mix-Edge_arch,1,414.57,1629.9
proxy.s0p1.18,Mix-Edge_arch,2,406.80,1629.9
proxy.s0p1.18,Mix-Edge_arch,3,422.93,1629.9
proxy.s0p1.18,Mix-Edge_arch,4,430.33,1629.9
proxy.s0p1.18,Mix-Edge_arch,5,418.90,1629.9
proxy.s0p1.18,Aligned_arch,1,415.79,1629.7
proxy.s0p1.18,Aligned_arch,2,443.32,1629.7
proxy.s0p1.18,Aligned_arch,4,418.27,1629.7
proxy.s0p1.18,Aligned_arch,5,409.97,1626.8
proxy.s0p1.18,Striped_arch,1,352.65,1629.0
proxy.s0p1.18,Striped_arch,2,405.91,1629.0
proxy.s0p1.18,Striped_arch,3,396.29,1629.0
proxy.s0p1.18,Striped_arch,4,420.83,1629.0
proxy.s0p1.18,Striped_arch,5,402.37,1629.0
proxy.s0p1.18,Border_arch,1,426.63,1633.4
proxy.s0p1.18,Border_arch,3,402.44,1633.4
proxy.s0p1.18,Border_arch,4,417.57,1633.4
proxy.s0p1.18,Border_arch,5,420.25,1633.4
proxy.s0p1.19,2D_arch,1,1020.40,4801.9
proxy.s0p1.19,2D_arch,2,908.73,4801.9
proxy.s0p1.19,2D_arch,3,1106.91,4801.9
proxy.s0p1.19,2D_arch,4,1039.31,4801.9
proxy.s0p1.19,2D_arch,5,1027.82,4801.9
proxy.s0p1.19,Offset_arch,1,1294.37,4108.8
proxy.s0p1.19,Offset_arch,2,1220.21,4107.4
proxy.s0p1.19,Offset_arch,3,1232.14,4108.8
proxy.s0p1.19,Offset_arch,4,1212.08,4107.4
proxy.s0p1.19,Offset_arch,5,1257.79,4108.8
proxy.s0p1.19,All_top_arch,1,1240.80,4108.5
proxy.s0p1.19,All_top_arch,2,1142.64,4108.5
proxy.s0p1.19,All_top_arch,3,1252.17,4107.0
proxy.s0p1.19,All_top_arch,4,1207.16,4108.5
proxy.s0p1.19,All_top_arch,5,1276.63,4108.5
proxy.s0p1.19,Iso-Edge_arch,1,1270.79,4108.5
proxy.s0p1.19,Iso-Edge_arch,2,1277.36,4108.5
proxy.s0p1.19,Iso-Edge_arch,5,1230.27,4108.5
proxy.s0p1.19,Mix-Edge_arch,1,1234.38,4177.2
proxy.s0p1.19,Mix-Edge_arch,2,1185.42,4177.2
proxy.s0p1.19,Mix-Edge_arch,3,1197.13,4175.5
proxy.s0p1.19,Mix-Edge_arch,4,1206.08,4177.2
proxy.s0p1.19,Mix-Edge_arch,5,1245.80,4177.2
proxy.s0p1.19,Aligned_arch,1,1237.72,4105.6
proxy.s0p1.19,Aligned_arch,2,1350.50,4105.6
proxy.s0p1.19,Aligned_arch,3,1211.91,4104.2
proxy.s0p1.19,Aligned_arch,4,1269.41,4105.6
proxy.s0p1.19,Aligned_arch,5,1248.42,4105.6
proxy.s0p1.19,Striped_arch,1,1176.21,4171.7
proxy.s0p1.19,Striped_arch,2,1228.45,4171.7
proxy.s0p1.19,Striped_arch,3,1216.14,4171.7
proxy.s0p1.19,Striped_arch,4,1332.26,4171.7
proxy.s0p1.19,Striped_arch,5,1184.59,4171.7
proxy.s0p1.19,Border_arch,1,1227.94,4119.6
proxy.s0p1.19,Border_arch,2,1186.13,4118.2
proxy.s0p1.19,Border_arch,3,1269.07,4119.6
proxy.s0p1.19,Border_arch,4,1172.38,4119.6
proxy.s0p1.19,Border_arch,5,1209.30,4119.6
proxy.s0p1.2,2D_arch,1,163.96,1570.8
proxy.s0p1.2,2D_arch,2,162.39,1570.8
proxy.s0p1.2,2D_arch,3,185.74,1570.8
proxy.s0p1.2,2D_arch,4,178.45,1570.8
proxy.s0p1.2,2D_arch,5,177.47,1570.8
proxy.s0p1.2,Offset_arch,1,186.43,1339.0
proxy.s0p1.2,Offset_arch,2,198.01,1334.7
proxy.s0p1.2,Offset_arch,3,193.90,1339.0
proxy.s0p1.2,Offset_arch,4,196.12,1339.0
proxy.s0p1.2,Offset_arch,5,197.17,1339.0
proxy.s0p1.2,All_top_arch,1,193.08,1347.0
proxy.s0p1.2,All_top_arch,2,175.10,1347.0
proxy.s0p1.2,All_top_arch,3,191.47,1344.1
proxy.s0p1.2,All_top_arch,4,175.76,1347.0
proxy.s0p1.2,All_top_arch,5,209.15,1347.0
proxy.s0p1.2,Iso-Edge_arch,1,189.26,1347.0
proxy.s0p1.2,Iso-Edge_arch,3,200.23,1347.0
proxy.s0p1.2,Iso-Edge_arch,5,181.46,1347.0
proxy.s0p1.2,Mix-Edge_arch,1,193.73,1339.1
proxy.s0p1.2,Mix-Edge_arch,2,191.92,1339.1
proxy.s0p1.2,Mix-Edge_arch,3,209.07,1339.1
proxy.s0p1.2,Mix-Edge_arch,4,196.57,1339.1
proxy.s0p1.2,Mix-Edge_arch,5,191.58,1339.1
proxy.s0p1.2,Aligned_arch,1,191.55,1339.0
proxy.s0p1.2,Aligned_arch,2,183.61,1339.0
proxy.s0p1.2,Aligned_arch,3,189.71,1339.0
proxy.s0p1.2,Aligned_arch,4,195.35,1336.1
proxy.s0p1.2,Aligned_arch,5,191.37,1339.0
proxy.s0p1.2,Striped_arch,1,176.78,1339.2
proxy.s0p1.2,Striped_arch,2,193.30,1339.2
proxy.s0p1.2,Striped_arch,3,193.91,1339.2
proxy.s0p1.2,Striped_arch,4,193.26,1339.2
proxy.s0p1.2,Striped_arch,5,194.43,1339.2
proxy.s0p1.2,Border_arch,1,164.17,1348.7
proxy.s0p1.2,Border_arch,2,188.84,1348.7
proxy.s0p1.2,Border_arch,3,162.61,1348.7
proxy.s0p1.2,Border_arch,4,202.12,1348.7
proxy.s0p1.2,Border_arch,5,175.37,1348.7
proxy.s0p1.20,2D_arch,1,249.70,1772.6
proxy.s0p1.20,2D_arch,2,263.62,1772.6
proxy.s0p1.20,2D_arch,3,276.23,1772.6
proxy.s0p1.20,2D_arch,4,272.06,1772.6
proxy.s0p1.20,2D_arch,5,273.35,1772.6
proxy.s0p1.20,Offset_arch,1,307.38,1545.9
proxy.s0p1.20,Offset_arch,2,307.14,1549.7
proxy.s0p1.20,Offset_arch,3,310.35,1549.7
proxy.s0p1.20,Offset_arch,4,304.77,1549.7
proxy.s0p1.20,Offset_arch,5,303.18,1549.7
proxy.s0p1.20,All_top_arch,1,307.95,1517.8
proxy.s0p1.20,All_top_arch,2,295.82,1517.8
proxy.s0p1.20,All_top_arch,3,270.24,1516.0
proxy.s0p1.20,All_top_arch,4,308.56,1517.8
proxy.s0p1.20,All_top_arch,5,276.62,1516.4
proxy.s0p1.20,Mix-Edge_arch,1,305.17,1518.0
proxy.s0p1.20,Mix-Edge_arch,2,320.07,1518.0
proxy.s0p1.20,Mix-Edge_arch,3,307.35,1518.0
proxy.s0p1.20,Mix-Edge_arch,4,294.53,1518.0
proxy.s0p1.20,Mix-Edge_arch,5,296.35,1518.0
proxy.s0p1.20,Aligned_arch,1,300.87,1549.7
proxy.s0p1.20,Aligned_arch,2,289.35,1549.7
proxy.s0p1.20,Aligned_arch,3,249.09,1549.7
proxy.s0p1.20,Aligned_arch,4,315.06,1549.7
proxy.s0p1.20,Aligned_arch,5,318.25,1549.7
proxy.s0p1.20,Striped_arch,1,308.22,1517.9
proxy.s0p1.20,Striped_arch,2,303.94,1517.9
proxy.s0p1.20,Striped_arch,3,313.96,1517.9
proxy.s0p1.20,Striped_arch,4,297.32,1517.9
proxy.s0p1.20,Striped_arch,5,317.84,1517.9
proxy.s0p1.20,Border_arch,2,309.06,1551.3
proxy.s0p1.20,Border_arch,3,311.96,1551.3
proxy.s0p1.20,Border_arch,4,303.19,1551.3
proxy.s0p1.20,Border_arch,5,280.33,1551.3
proxy.s0p1.21,2D_arch,1,298.56,2730.3
proxy.s0p1.21,2D_arch,2,323.36,2730.3
proxy.s0p1.21,2D_arch,3,323.58,2730.3
proxy.s0p1.21,2D_arch,4,317.84,2730.3
proxy.s0p1.21,2D_arch,5,288.87,2730.3
proxy.s0p1.21,Offset_arch,1,341.78,2237.5
proxy.s0p1.21,Offset_arch,2,342.96,2244.6
proxy.s0p1.21,Offset_arch,3,342.13,2244.6
proxy.s0p1.21,Offset_arch,4,336.65,2244.6
proxy.s0p1.21,Offset_arch,5,330.04,2244.6
proxy.s0p1.21,All_top_arch,1,349.29,2245.1
proxy.s0p1.21,All_top_arch,2,291.83,2245.1
proxy.s0p1.21,All_top_arch,3,308.17,2242.2
proxy.s0p1.21,All_top_arch,4,342.62,2245.1
proxy.s0p1.21,All_top_arch,5,296.67,2245.1
proxy.s0p1.21,Iso-Edge_arch,3,374.60,2241.5
proxy.s0p1.21,Iso-Edge_arch,4,397.42,2241.5
proxy.s0p1.21,Iso-Edge_arch,5,325.50,2241.5
proxy.s0p1.21,Mix-Edge_arch,1,342.45,2241.6
proxy.s0p1.21,Mix-Edge_arch,2,344.04,2241.6
proxy.s0p1.21,Mix-Edge_arch,3,339.92,2241.6
proxy.s0p1.21,Mix-Edge_arch,4,344.35,2241.6
proxy.s0p1.21,Mix-Edge_arch,5,339.92,2241.6
proxy.s0p1.21,Aligned_arch,1,340.79,2244.7
proxy.s0p1.21,Aligned_arch,2,322.56,2244.7
proxy.s0p1.21,Aligned_arch,3,306.49,2244.7
proxy.s0p1.21,Aligned_arch,4,312.01,2244.7
proxy.s0p1.21,Aligned_arch,5,316.71,2244.7
proxy.s0p1.21,Striped_arch,1,352.57,2242.0
proxy.s0p1.21,Striped_arch,2,363.43,2242.0
proxy.s0p1.21,Striped_arch,3,354.46,2242.0
proxy.s0p1.21,Striped_arch,4,362.18,2242.0
proxy.s0p1.21,Striped_arch,5,374.70,2242.0
proxy.s0p1.21,Border_arch,1,326.26,2244.4
proxy.s0p1.21,Border_arch,2,352.60,2244.4
proxy.s0p1.21,Border_arch,3,355.06,2244.4
